context_id,pair_id,verb,s1,s2,list_id
31,960,discovered,A: The investigator discovered which abductor the couple had discovered.,B: The investigator discovered which couple the abductor had discovered.,3
55,1855,bought,A: Teresa knew which parrot the neighbor had bought.,B: Teresa knew which neighbor the parrot had bought.,3
28,863,scratched,A: The bird watcher saw which photographer the hawk had scratched.,B: The bird watcher saw which hawk the photographer had scratched.,3
43,1386,performed,A: The producer observed which viewers the acrobats had performed.,B: The producer observed which acrobats the viewers had performed.,3
19,565,performed,A: The trapeze artist indicated which trainer the lion had performed.,B: The trapeze artist indicated which lion the trainer had performed.,3
50,1629,stood,A: The military man knew which soldiers the general had stood.,B: The military man knew which general the soldiers had stood.,3
34,1055,spotted,A: The sheriff recalled which gangsters the locals had spotted.,B: The sheriff recalled which locals the gangsters had spotted.,3
60,2021,spoken,A: The security guard investigated which loiterer the patrolman had spoken.,B: The security guard investigated which patrolman the loiterer had spoken.,3
23,705,danced,A: The dance instructor noticed which performers the onlookers had danced.,B: The dance instructor noticed which onlookers the performers had danced.,3
49,1597,kicked,A: The farmer indicated which townsperson the donkey had kicked.,B: The farmer indicated which donkey the townsperson had kicked.,3
32,979,arrested,A: The jail keeper forgot which guard the prisoner had arrested.,B: The jail keeper forgot which prisoner the guard had arrested.,3
15,444,snapped,A: The columnist publicized which celebrity the photographer had snapped.,B: The columnist publicized which photographer the celebrity had snapped.,3
58,1966,slain,A: The farmhand recorded which goats the breeder had slain.,B: The farmhand recorded which breeder the goats had slain.,3
40,1293,captured,A: The newscaster confirmed which policeman the fugitive had captured.,B: The newscaster confirmed which fugitive the policeman had captured.,3
16,459,been reared by,A: The documentarian showed which agriculturalist the piglets had been reared by.,B: The documentarian showed which piglets the agriculturalist had been reared by.,3
11,304,asked,A: The nanny knew which housekeeper the billionaire had asked.,B: The nanny knew which billionaire the housekeeper had asked.,3
41,1300,looted,A: The opera composer revealed which pirate the singer had looted.,B: The opera composer revealed which singer the pirate had looted.,3
37,1178,asked,A: The broadcaster explained which judge the contestant had asked.,B: The broadcaster explained which contestant the judge had asked.,3
57,1924,run,A: The cotton farmer wondered which master the slave had run.,B: The cotton farmer wondered which slave the master had run.,3
31,948,raped,A: The investigator discovered which couple the abductor had raped.,B: The investigator discovered which abductor the couple had raped.,3
20,631,liked,A: The wildlife curator mentioned which zookeeper the ape had liked.,B: The wildlife curator mentioned which ape the zookeeper had liked.,3
18,529,offended,A: The royal cook asked which lord the chef had offended.,B: The royal cook asked which chef the lord had offended.,3
54,1806,run,A: Jack observed which passenger the conductor had run.,B: Jack observed which conductor the passenger had run.,3
44,1439,beaten up,A: The queen recognized which comedian the nobleman had beaten up.,B: The queen recognized which nobleman the comedian had beaten up.,3
32,970,attacked,A: The jail keeper forgot which prisoner the guard had attacked.,B: The jail keeper forgot which guard the prisoner had attacked.,3
54,1788,struck,A: Jack observed which conductor the passenger had struck.,B: Jack observed which passenger the conductor had struck.,3
16,462,spotted,A: The documentarian showed which agriculturalist the piglets had spotted.,B: The documentarian showed which piglets the agriculturalist had spotted.,3
28,884,killed,A: The bird watcher saw which photographer the hawk had killed.,B: The bird watcher saw which hawk the photographer had killed.,3
15,436,hired,A: The columnist publicized which photographer the celebrity had hired.,B: The columnist publicized which celebrity the photographer had hired.,3
34,1073,accused,A: The sheriff recalled which gangsters the locals had accused.,B: The sheriff recalled which locals the gangsters had accused.,3
56,1895,photographed,A: The art critic identified which model the artist had photographed.,B: The art critic identified which artist the model had photographed.,3
42,1377,molested,A: The prison warden guessed which jailer the inmate had molested.,B: The prison warden guessed which inmate the jailer had molested.,3
54,1783,seen,A: Jack observed which conductor the passenger had seen.,B: Jack observed which passenger the conductor had seen.,3
7,178,stalked,A: The naturalist observed which predators the deer had stalked.,B: The naturalist observed which deer the predators had stalked.,3
39,1233,seen,A: The family counselor understood which daughter the stepparent had seen.,B: The family counselor understood which stepparent the daughter had seen.,3
34,1043,threatened,A: The sheriff recalled which locals the gangsters had threatened.,B: The sheriff recalled which gangsters the locals had threatened.,3
55,1851,talked,A: Teresa knew which neighbor the parrot had talked.,B: Teresa knew which parrot the neighbor had talked.,3
35,1099,resurrected,A: The undead king recognized which zombie the woman had resurrected.,B: The undead king recognized which woman the zombie had resurrected.,3
9,235,complained,A: The head nun explained which friar the temptress had complained.,B: The head nun explained which temptress the friar had complained.,3
33,1031,injured,A: The sailor saw which whale the man had injured.,B: The sailor saw which man the whale had injured.,3
21,664,sneaked,A: The aid worker realized which refugees the philanthropist had sneaked.,B: The aid worker realized which philanthropist the refugees had sneaked.,3
27,822,reviewed,A: The travel agent recorded which innkeeper the guests had reviewed.,B: The travel agent recorded which guests the innkeeper had reviewed.,3
27,839,called,A: The travel agent recorded which innkeeper the guests had called.,B: The travel agent recorded which guests the innkeeper had called.,3
38,1196,suckered,A: The campaign volunteer speculated which mayor the voters had suckered.,B: The campaign volunteer speculated which voters the mayor had suckered.,3
2,36,described,A: The old widower remembered which villager the ghost had described.,B: The old widower remembered which ghost the villager had described.,3
19,566,practiced with,A: The trapeze artist indicated which trainer the lion had practiced with.,B: The trapeze artist indicated which lion the trainer had practiced with.,3
20,593,attacked,A: The wildlife curator mentioned which ape the zookeeper had attacked.,B: The wildlife curator mentioned which zookeeper the ape had attacked.,3
35,1087,taken,A: The undead king recognized which woman the zombie had taken.,B: The undead king recognized which zombie the woman had taken.,3
60,2040,robbed,A: The security guard investigated which loiterer the patrolman had robbed.,B: The security guard investigated which patrolman the loiterer had robbed.,3
36,1141,robbed,A: Tonia explained which conman the housewife had robbed.,B: Tonia explained which housewife the conman had robbed.,3
1,11,chosen,A: The librarian documented which celebrities the journalist had chosen.,B: The librarian documented which journalist the celebrities had chosen.,3
55,1857,mimicked,A: Teresa knew which parrot the neighbor had mimicked.,B: Teresa knew which neighbor the parrot had mimicked.,3
40,1291,run,A: The newscaster confirmed which fugitive the policeman had run.,B: The newscaster confirmed which policeman the fugitive had run.,3
33,1028,swum,A: The sailor saw which whale the man had swum.,B: The sailor saw which man the whale had swum.,3
35,1095,saved,A: The undead king recognized which woman the zombie had saved.,B: The undead king recognized which zombie the woman had saved.,3
1,12,offended,A: The librarian documented which journalist the celebrities had offended.,B: The librarian documented which celebrities the journalist had offended.,3
56,1878,chosen,A: The art critic identified which artist the model had chosen.,B: The art critic identified which model the artist had chosen.,3
27,834,complimented,A: The travel agent recorded which innkeeper the guests had complimented.,B: The travel agent recorded which guests the innkeeper had complimented.,3
44,1415,laughed at,A: The queen recognized which nobleman the comedian had laughed at.,B: The queen recognized which comedian the nobleman had laughed at.,3
54,1798,complained,A: Jack observed which conductor the passenger had complained.,B: Jack observed which passenger the conductor had complained.,3
5,130,died,A: The park ranger documented which hunter the eagle had died.,B: The park ranger documented which eagle the hunter had died.,3
19,561,attacked,A: The trapeze artist indicated which trainer the lion had attacked.,B: The trapeze artist indicated which lion the trainer had attacked.,3
59,1973,worshipped,A: The four-year-old knew which hero the dragon had worshipped.,B: The four-year-old knew which dragon the hero had worshipped.,3
39,1227,feared,A: The family counselor understood which stepparent the daughter had feared.,B: The family counselor understood which daughter the stepparent had feared.,3
43,1398,admired,A: The producer observed which acrobats the viewers had admired.,B: The producer observed which viewers the acrobats had admired.,3
39,1254,reported,A: The family counselor understood which stepparent the daughter had reported.,B: The family counselor understood which daughter the stepparent had reported.,3
37,1157,offended,A: The broadcaster explained which contestant the judge had offended.,B: The broadcaster explained which judge the contestant had offended.,3
55,1853,caught,A: Teresa knew which neighbor the parrot had caught.,B: Teresa knew which parrot the neighbor had caught.,3
7,179,poached,A: The naturalist observed which deer the predators had poached.,B: The naturalist observed which predators the deer had poached.,3
56,1891,called,A: The art critic identified which artist the model had called.,B: The art critic identified which model the artist had called.,3
11,310,robbed,A: The nanny knew which housekeeper the billionaire had robbed.,B: The nanny knew which billionaire the housekeeper had robbed.,3
16,453,earmarked,A: The documentarian showed which agriculturalist the piglets had earmarked.,B: The documentarian showed which piglets the agriculturalist had earmarked.,3
11,279,seduced,A: The nanny knew which housekeeper the billionaire had seduced.,B: The nanny knew which billionaire the housekeeper had seduced.,3
5,129,killed,A: The park ranger documented which eagle the hunter had killed.,B: The park ranger documented which hunter the eagle had killed.,3
13,358,fired,A: Tracy announced which administrator the applicant had fired.,B: Tracy announced which applicant the administrator had fired.,3
29,899,paid,A: The costume designer confirmed which barber the actor had paid.,B: The costume designer confirmed which actor the barber had paid.,3
53,1732,targeted,A: The priest knew which demon the exorcist had targeted.,B: The priest knew which exorcist the demon had targeted.,3
35,1101,killed,A: The undead king recognized which zombie the woman had killed.,B: The undead king recognized which woman the zombie had killed.,3
42,1360,scammed,A: The prison warden guessed which jailer the inmate had scammed.,B: The prison warden guessed which inmate the jailer had scammed.,3
37,1144,favored,A: The broadcaster explained which contestant the judge had favored.,B: The broadcaster explained which judge the contestant had favored.,3
50,1617,abducted,A: The military man knew which general the soldiers had abducted.,B: The military man knew which soldiers the general had abducted.,3
38,1223,liked,A: The campaign volunteer speculated which mayor the voters had liked.,B: The campaign volunteer speculated which voters the mayor had liked.,3
19,560,maimed,A: The trapeze artist indicated which trainer the lion had maimed.,B: The trapeze artist indicated which lion the trainer had maimed.,3
26,809,fondled,A: The ringmaster recognized which cheetah the tamer had fondled.,B: The ringmaster recognized which tamer the cheetah had fondled.,3
27,810,hated,A: The travel agent recorded which guests the innkeeper had hated.,B: The travel agent recorded which innkeeper the guests had hated.,3
60,1997,loitered,A: The security guard investigated which patrolman the loiterer had loitered.,B: The security guard investigated which loiterer the patrolman had loitered.,3
24,724,helped,A: The high schooler heard which jock the geek had helped.,B: The high schooler heard which geek the jock had helped.,3
20,622,stretched,A: The wildlife curator mentioned which ape the zookeeper had stretched.,B: The wildlife curator mentioned which zookeeper the ape had stretched.,3
27,855,reserved,A: The travel agent recorded which guests the innkeeper had reserved.,B: The travel agent recorded which innkeeper the guests had reserved.,3
4,98,defended,A: The historian documented which prince the assassin had defended.,B: The historian documented which assassin the prince had defended.,3
46,1489,targeted,A: The ape researcher identified which poacher the chimpanzee had targeted.,B: The ape researcher identified which chimpanzee the poacher had targeted.,3
16,456,eaten,A: The documentarian showed which agriculturalist the piglets had eaten.,B: The documentarian showed which piglets the agriculturalist had eaten.,3
39,1255,accused,A: The family counselor understood which daughter the stepparent had accused.,B: The family counselor understood which stepparent the daughter had accused.,3
9,217,taken,A: The head nun explained which temptress the friar had taken.,B: The head nun explained which friar the temptress had taken.,3
57,1919,chased,A: The cotton farmer wondered which slave the master had chased.,B: The cotton farmer wondered which master the slave had chased.,3
9,212,blessed,A: The head nun explained which friar the temptress had blessed.,B: The head nun explained which temptress the friar had blessed.,3
36,1131,heard,A: Tonia explained which housewife the conman had heard.,B: Tonia explained which conman the housewife had heard.,3
32,980,stabbed,A: The jail keeper forgot which guard the prisoner had stabbed.,B: The jail keeper forgot which prisoner the guard had stabbed.,3
36,1142,liked,A: Tonia explained which conman the housewife had liked.,B: Tonia explained which housewife the conman had liked.,3
14,377,laughed at,A: The birthday boy saw which clown the friend had laughed at.,B: The birthday boy saw which friend the clown had laughed at.,3
42,1372,killed,A: The prison warden guessed which jailer the inmate had killed.,B: The prison warden guessed which inmate the jailer had killed.,3
6,137,come from,A: The judo master recognized which assailant the defender had come from.,B: The judo master recognized which defender the assailant had come from.,3
27,832,spoken,A: The travel agent recorded which innkeeper the guests had spoken.,B: The travel agent recorded which guests the innkeeper had spoken.,3
8,194,charmed,A: The restaurant owner forgot which customer the waitress had charmed.,B: The restaurant owner forgot which waitress the customer had charmed.,3
36,1120,talked to,A: Tonia explained which conman the housewife had talked to.,B: Tonia explained which housewife the conman had talked to.,3
28,876,pictured,A: The bird watcher saw which hawk the photographer had pictured.,B: The bird watcher saw which photographer the hawk had pictured.,3
56,1883,expected,A: The art critic identified which model the artist had expected.,B: The art critic identified which artist the model had expected.,3
17,501,arrested,A: The police officer noted which jeweler the burglar had arrested.,B: The police officer noted which burglar the jeweler had arrested.,3
27,856,interacted,A: The travel agent recorded which guests the innkeeper had interacted.,B: The travel agent recorded which innkeeper the guests had interacted.,3
10,268,run from,A: The housekeeper showed which cat the mouse had run from.,B: The housekeeper showed which mouse the cat had run from.,3
45,1464,used,A: The reporter inquired which groomer the animals had used.,B: The reporter inquired which animals the groomer had used.,3
53,1734,demonized,A: The priest knew which demon the exorcist had demonized.,B: The priest knew which exorcist the demon had demonized.,3
25,756,helped,A: The parent saw which lifeguard the child had helped.,B: The parent saw which child the lifeguard had helped.,3
1,5,met,A: The librarian documented which journalist the celebrities had met.,B: The librarian documented which celebrities the journalist had met.,3
48,1572,slept,A: The committee member guessed which advisors the president had slept.,B: The committee member guessed which president the advisors had slept.,3
10,274,annoyed,A: The housekeeper showed which mouse the cat had annoyed.,B: The housekeeper showed which cat the mouse had annoyed.,3
11,302,wanted,A: The nanny knew which housekeeper the billionaire had wanted.,B: The nanny knew which billionaire the housekeeper had wanted.,3
20,627,tranquilized,A: The wildlife curator mentioned which zookeeper the ape had tranquilized.,B: The wildlife curator mentioned which ape the zookeeper had tranquilized.,3
54,1790,ticketed,A: Jack observed which conductor the passenger had ticketed.,B: Jack observed which passenger the conductor had ticketed.,3
13,348,bribed,A: Tracy announced which administrator the applicant had bribed.,B: Tracy announced which applicant the administrator had bribed.,3
37,1173,applauded,A: The broadcaster explained which contestant the judge had applauded.,B: The broadcaster explained which judge the contestant had applauded.,3
30,932,wanted,A: The Indian king identified which elephant the prince had wanted.,B: The Indian king identified which prince the elephant had wanted.,3
32,994,guarded,A: The jail keeper forgot which guard the prisoner had guarded.,B: The jail keeper forgot which prisoner the guard had guarded.,3
37,1160,disqualified,A: The broadcaster explained which contestant the judge had disqualified.,B: The broadcaster explained which judge the contestant had disqualified.,3
57,1935,hurt,A: The cotton farmer wondered which slave the master had hurt.,B: The cotton farmer wondered which master the slave had hurt.,3
30,919,thrown,A: The Indian king identified which elephant the prince had thrown.,B: The Indian king identified which prince the elephant had thrown.,3
45,1480,shaved,A: The reporter inquired which animals the groomer had shaved.,B: The reporter inquired which groomer the animals had shaved.,3
17,502,abused,A: The police officer noted which burglar the jeweler had abused.,B: The police officer noted which jeweler the burglar had abused.,3
9,234,worried,A: The head nun explained which temptress the friar had worried.,B: The head nun explained which friar the temptress had worried.,3
44,1443,brought,A: The queen recognized which nobleman the comedian had brought.,B: The queen recognized which comedian the nobleman had brought.,3
20,604,fought,A: The wildlife curator mentioned which ape the zookeeper had fought.,B: The wildlife curator mentioned which zookeeper the ape had fought.,3
18,543,worked,A: The royal cook asked which chef the lord had worked.,B: The royal cook asked which lord the chef had worked.,3
25,772,saved,A: The parent saw which lifeguard the child had saved.,B: The parent saw which child the lifeguard had saved.,3
36,1108,tricked,A: Tonia explained which conman the housewife had tricked.,B: Tonia explained which housewife the conman had tricked.,3
52,1705,pursued,A: The policeman knew which suspect the detective had pursued.,B: The policeman knew which detective the suspect had pursued.,3
2,42,frightened,A: The old widower remembered which villager the ghost had frightened.,B: The old widower remembered which ghost the villager had frightened.,3
29,895,chosen,A: The costume designer confirmed which actor the barber had chosen.,B: The costume designer confirmed which barber the actor had chosen.,3
54,1815,picked,A: Jack observed which conductor the passenger had picked.,B: Jack observed which passenger the conductor had picked.,3
8,189,reviewed,A: The restaurant owner forgot which customer the waitress had reviewed.,B: The restaurant owner forgot which waitress the customer had reviewed.,3
23,695,watched,A: The dance instructor noticed which performers the onlookers had watched.,B: The dance instructor noticed which onlookers the performers had watched.,3
26,796,injured,A: The ringmaster recognized which cheetah the tamer had injured.,B: The ringmaster recognized which tamer the cheetah had injured.,3
31,950,named,A: The investigator discovered which abductor the couple had named.,B: The investigator discovered which couple the abductor had named.,3
4,95,lavished,A: The historian documented which assassin the prince had lavished.,B: The historian documented which prince the assassin had lavished.,3
1,1,threatened,A: The librarian documented which journalist the celebrities had threatened.,B: The librarian documented which celebrities the journalist had threatened.,3
19,554,eaten,A: The trapeze artist indicated which trainer the lion had eaten.,B: The trapeze artist indicated which lion the trainer had eaten.,3
60,1994,found,A: The security guard investigated which loiterer the patrolman had found.,B: The security guard investigated which patrolman the loiterer had found.,3
42,1350,raped,A: The prison warden guessed which inmate the jailer had raped.,B: The prison warden guessed which jailer the inmate had raped.,3
4,96,caught,A: The historian documented which prince the assassin had caught.,B: The historian documented which assassin the prince had caught.,3
19,567,clawed,A: The trapeze artist indicated which lion the trainer had clawed.,B: The trapeze artist indicated which trainer the lion had clawed.,3
14,387,punched,A: The birthday boy saw which friend the clown had punched.,B: The birthday boy saw which clown the friend had punched.,3
27,825,booked,A: The travel agent recorded which guests the innkeeper had booked.,B: The travel agent recorded which innkeeper the guests had booked.,3
24,726,teased,A: The high schooler heard which geek the jock had teased.,B: The high schooler heard which jock the geek had teased.,3
20,620,jailed,A: The wildlife curator mentioned which ape the zookeeper had jailed.,B: The wildlife curator mentioned which zookeeper the ape had jailed.,3
40,1287,missed,A: The newscaster confirmed which policeman the fugitive had missed.,B: The newscaster confirmed which fugitive the policeman had missed.,3
50,1644,killed,A: The military man knew which general the soldiers had killed.,B: The military man knew which soldiers the general had killed.,3
8,193,spoken,A: The restaurant owner forgot which waitress the customer had spoken.,B: The restaurant owner forgot which customer the waitress had spoken.,3
36,1127,deceived,A: Tonia explained which conman the housewife had deceived.,B: Tonia explained which housewife the conman had deceived.,3
23,704,stared,A: The dance instructor noticed which onlookers the performers had stared.,B: The dance instructor noticed which performers the onlookers had stared.,3
32,995,called,A: The jail keeper forgot which guard the prisoner had called.,B: The jail keeper forgot which prisoner the guard had called.,3
2,47,scared,A: The old widower remembered which ghost the villager had scared.,B: The old widower remembered which villager the ghost had scared.,3
56,1869,sued,A: The art critic identified which model the artist had sued.,B: The art critic identified which artist the model had sued.,3
47,1517,avoided,A: The boatman saw which shark the diver had avoided.,B: The boatman saw which diver the shark had avoided.,3
34,1054,witnessed,A: The sheriff recalled which locals the gangsters had witnessed.,B: The sheriff recalled which gangsters the locals had witnessed.,3
28,886,filmed,A: The bird watcher saw which hawk the photographer had filmed.,B: The bird watcher saw which photographer the hawk had filmed.,3
36,1119,slept with,A: Tonia explained which housewife the conman had slept with.,B: Tonia explained which conman the housewife had slept with.,3
51,1668,requested,A: The parole officer confirmed which psychologist the delinquent had requested.,B: The parole officer confirmed which delinquent the psychologist had requested.,3
1,19,covered,A: The librarian documented which journalist the celebrities had covered.,B: The librarian documented which celebrities the journalist had covered.,3
54,1800,spied,A: Jack observed which conductor the passenger had spied.,B: Jack observed which passenger the conductor had spied.,3
4,100,accused,A: The historian documented which prince the assassin had accused.,B: The historian documented which assassin the prince had accused.,3
23,702,cheered,A: The dance instructor noticed which performers the onlookers had cheered.,B: The dance instructor noticed which onlookers the performers had cheered.,3
41,1325,stolen,A: The opera composer revealed which pirate the singer had stolen.,B: The opera composer revealed which singer the pirate had stolen.,3
8,206,wanted,A: The restaurant owner forgot which waitress the customer had wanted.,B: The restaurant owner forgot which customer the waitress had wanted.,3
41,1337,robbed,A: The opera composer revealed which pirate the singer had robbed.,B: The opera composer revealed which singer the pirate had robbed.,3
15,445,married,A: The columnist publicized which celebrity the photographer had married.,B: The columnist publicized which photographer the celebrity had married.,3
58,1954,noticed,A: The farmhand recorded which goats the breeder had noticed.,B: The farmhand recorded which breeder the goats had noticed.,3
3,53,met,A: The firefighter reported which victim the paramedic had met.,B: The firefighter reported which paramedic the victim had met.,3
13,347,seen,A: Tracy announced which administrator the applicant had seen.,B: Tracy announced which applicant the administrator had seen.,3
12,341,observed,A: The researcher learned which whale the biologist had observed.,B: The researcher learned which biologist the whale had observed.,3
13,367,picked,A: Tracy announced which administrator the applicant had picked.,B: Tracy announced which applicant the administrator had picked.,3
1,15,followed,A: The librarian documented which celebrities the journalist had followed.,B: The librarian documented which journalist the celebrities had followed.,3
27,829,dismissed,A: The travel agent recorded which innkeeper the guests had dismissed.,B: The travel agent recorded which guests the innkeeper had dismissed.,3
16,488,birthed,A: The documentarian showed which piglets the agriculturalist had birthed.,B: The documentarian showed which agriculturalist the piglets had birthed.,3
16,482,studied,A: The documentarian showed which piglets the agriculturalist had studied.,B: The documentarian showed which agriculturalist the piglets had studied.,3
14,397,played,A: The birthday boy saw which friend the clown had played.,B: The birthday boy saw which clown the friend had played.,3
13,346,awarded,A: Tracy announced which administrator the applicant had awarded.,B: Tracy announced which applicant the administrator had awarded.,3
36,1122,hired,A: Tonia explained which conman the housewife had hired.,B: Tonia explained which housewife the conman had hired.,3
37,1175,voted,A: The broadcaster explained which contestant the judge had voted.,B: The broadcaster explained which judge the contestant had voted.,3
